"","rgn_id","product","year","gapfilled","method"
"2133",172,"seaweeds",2012,1,"prod_average"
"2134",174,"seaweeds",2012,1,"prod_average"
"2135",175,"seaweeds",2012,0,NA
"2136",176,"seaweeds",2012,1,"prod_average"
"2137",177,"seaweeds",2012,1,"prod_average"
"2138",178,"seaweeds",2012,1,"prod_average"
"2139",179,"seaweeds",2012,0,NA
"2140",180,"seaweeds",2012,0,NA
"2141",181,"seaweeds",2012,0,NA
"2142",182,"seaweeds",2012,0,NA
"2143",183,"seaweeds",2012,0,NA
"2144",184,"seaweeds",2012,0,NA
"2145",186,"seaweeds",2012,0,NA
"2146",187,"seaweeds",2012,0,NA
"2147",188,"seaweeds",2012,1,"prod_average"
"2148",189,"seaweeds",2012,1,"prod_average"
"2149",196,"seaweeds",2012,0,NA
"2150",202,"seaweeds",2012,0,NA
"2151",203,"seaweeds",2012,0,NA
"2152",204,"seaweeds",2012,0,NA
"2153",206,"seaweeds",2012,0,NA
"2154",207,"seaweeds",2012,0,NA
"2155",208,"seaweeds",2012,0,NA
"2156",209,"seaweeds",2012,0,NA
"2157",210,"seaweeds",2012,0,NA
"2158",212,"seaweeds",2012,0,NA
"2159",214,"seaweeds",2012,0,NA
"2160",216,"seaweeds",2012,0,NA
"2161",218,"seaweeds",2012,0,NA
"2162",222,"seaweeds",2012,0,NA
"2163",223,"seaweeds",2012,0,NA
"2164",224,"seaweeds",2012,0,NA
"2165",7,"seaweeds",2013,0,NA
"2166",14,"seaweeds",2013,0,NA
"2167",15,"seaweeds",2013,0,NA
"2168",16,"seaweeds",2013,0,NA
"2169",18,"seaweeds",2013,0,NA
"2170",20,"seaweeds",2013,1,"prod_average"
"2171",21,"seaweeds",2013,1,"prod_average"
"2172",24,"seaweeds",2013,1,"prod_average"
"2173",25,"seaweeds",2013,0,NA
"2174",37,"seaweeds",2013,0,NA
"2175",40,"seaweeds",2013,0,NA
"2176",42,"seaweeds",2013,0,NA
"2177",43,"seaweeds",2013,0,NA
"2178",50,"seaweeds",2013,0,NA
"2179",53,"seaweeds",2013,1,"prod_average"
"2180",54,"seaweeds",2013,0,NA
"2181",59,"seaweeds",2013,1,"prod_average"
"2182",61,"seaweeds",2013,0,NA
"2183",62,"seaweeds",2013,0,NA
"2184",66,"seaweeds",2013,1,"prod_average"
"2185",69,"seaweeds",2013,1,"prod_average"
"2186",70,"seaweeds",2013,1,"prod_average"
"2187",71,"seaweeds",2013,0,NA
"2188",72,"seaweeds",2013,1,"prod_average"
"2189",73,"seaweeds",2013,0,NA
"2190",75,"seaweeds",2013,1,"prod_average"
"2191",76,"seaweeds",2013,0,NA
"2192",78,"seaweeds",2013,0,NA
"2193",79,"seaweeds",2013,0,NA
"2194",80,"seaweeds",2013,0,NA
"2195",101,"seaweeds",2013,1,"prod_average"
"2196",102,"seaweeds",2013,0,NA
"2197",112,"seaweeds",2013,0,NA
"2198",115,"seaweeds",2013,0,NA
"2199",122,"seaweeds",2013,1,"prod_average"
"2200",123,"seaweeds",2013,0,NA
"2201",124,"seaweeds",2013,0,NA
"2202",126,"seaweeds",2013,0,NA
"2203",129,"seaweeds",2013,0,NA
"2204",130,"seaweeds",2013,0,NA
"2205",132,"seaweeds",2013,0,NA
"2206",135,"seaweeds",2013,0,NA
"2207",136,"seaweeds",2013,0,NA
"2208",137,"seaweeds",2013,0,NA
"2209",138,"seaweeds",2013,1,"prod_average"
"2210",143,"seaweeds",2013,0,NA
"2211",147,"seaweeds",2013,0,NA
"2212",155,"seaweeds",2013,0,NA
"2213",162,"seaweeds",2013,1,"prod_average"
"2214",163,"seaweeds",2013,0,NA
"2215",164,"seaweeds",2013,0,NA
"2216",166,"seaweeds",2013,0,NA
"2217",171,"seaweeds",2013,0,NA
"2218",172,"seaweeds",2013,1,"prod_average"
"2219",174,"seaweeds",2013,1,"prod_average"
"2220",175,"seaweeds",2013,0,NA
"2221",176,"seaweeds",2013,1,"prod_average"
"2222",177,"seaweeds",2013,1,"prod_average"
"2223",178,"seaweeds",2013,1,"prod_average"
"2224",179,"seaweeds",2013,0,NA
"2225",180,"seaweeds",2013,0,NA
"2226",181,"seaweeds",2013,0,NA
"2227",182,"seaweeds",2013,0,NA
"2228",183,"seaweeds",2013,0,NA
"2229",184,"seaweeds",2013,0,NA
"2230",186,"seaweeds",2013,0,NA
"2231",187,"seaweeds",2013,0,NA
"2232",188,"seaweeds",2013,1,"prod_average"
"2233",189,"seaweeds",2013,1,"prod_average"
"2234",196,"seaweeds",2013,0,NA
"2235",202,"seaweeds",2013,0,NA
"2236",203,"seaweeds",2013,0,NA
"2237",204,"seaweeds",2013,0,NA
"2238",206,"seaweeds",2013,0,NA
"2239",207,"seaweeds",2013,0,NA
"2240",208,"seaweeds",2013,0,NA
"2241",209,"seaweeds",2013,0,NA
"2242",210,"seaweeds",2013,0,NA
"2243",212,"seaweeds",2013,0,NA
"2244",214,"seaweeds",2013,0,NA
"2245",216,"seaweeds",2013,0,NA
"2246",218,"seaweeds",2013,0,NA
"2247",222,"seaweeds",2013,0,NA
"2248",223,"seaweeds",2013,0,NA
"2249",224,"seaweeds",2013,0,NA
"2250",7,"seaweeds",2014,0,NA
"2251",14,"seaweeds",2014,0,NA
"2252",15,"seaweeds",2014,0,NA
"2253",16,"seaweeds",2014,0,NA
"2254",18,"seaweeds",2014,0,NA
"2255",20,"seaweeds",2014,1,"prod_average"
"2256",21,"seaweeds",2014,1,"prod_average"
"2257",24,"seaweeds",2014,1,"prod_average"
"2258",25,"seaweeds",2014,0,NA
"2259",37,"seaweeds",2014,0,NA
"2260",40,"seaweeds",2014,0,NA
"2261",42,"seaweeds",2014,0,NA
"2262",43,"seaweeds",2014,0,NA
"2263",50,"seaweeds",2014,0,NA
"2264",53,"seaweeds",2014,1,"prod_average"
"2265",54,"seaweeds",2014,0,NA
"2266",59,"seaweeds",2014,1,"prod_average"
"2267",61,"seaweeds",2014,0,NA
"2268",62,"seaweeds",2014,0,NA
"2269",66,"seaweeds",2014,1,"prod_average"
"2270",69,"seaweeds",2014,1,"prod_average"
"2271",70,"seaweeds",2014,1,"prod_average"
"2272",71,"seaweeds",2014,0,NA
"2273",72,"seaweeds",2014,1,"prod_average"
"2274",73,"seaweeds",2014,0,NA
"2275",75,"seaweeds",2014,1,"prod_average"
"2276",76,"seaweeds",2014,0,NA
"2277",78,"seaweeds",2014,0,NA
"2278",79,"seaweeds",2014,0,NA
"2279",80,"seaweeds",2014,0,NA
"2280",101,"seaweeds",2014,1,"prod_average"
"2281",102,"seaweeds",2014,0,NA
"2282",112,"seaweeds",2014,0,NA
"2283",115,"seaweeds",2014,0,NA
"2284",122,"seaweeds",2014,1,"prod_average"
"2285",123,"seaweeds",2014,0,NA
"2286",124,"seaweeds",2014,0,NA
"2287",126,"seaweeds",2014,0,NA
"2288",129,"seaweeds",2014,0,NA
"2289",130,"seaweeds",2014,0,NA
"2290",132,"seaweeds",2014,0,NA
"2291",135,"seaweeds",2014,0,NA
"2292",136,"seaweeds",2014,0,NA
"2293",137,"seaweeds",2014,0,NA
"2294",138,"seaweeds",2014,1,"prod_average"
"2295",143,"seaweeds",2014,0,NA
"2296",147,"seaweeds",2014,0,NA
"2297",155,"seaweeds",2014,0,NA
"2298",162,"seaweeds",2014,1,"prod_average"
"2299",163,"seaweeds",2014,0,NA
"2300",164,"seaweeds",2014,0,NA
"2301",166,"seaweeds",2014,0,NA
"2302",171,"seaweeds",2014,0,NA
"2303",172,"seaweeds",2014,1,"prod_average"
"2304",174,"seaweeds",2014,1,"prod_average"
"2305",175,"seaweeds",2014,0,NA
"2306",176,"seaweeds",2014,1,"prod_average"
"2307",177,"seaweeds",2014,1,"prod_average"
"2308",178,"seaweeds",2014,1,"prod_average"
"2309",179,"seaweeds",2014,0,NA
"2310",180,"seaweeds",2014,0,NA
"2311",181,"seaweeds",2014,0,NA
"2312",182,"seaweeds",2014,0,NA
"2313",183,"seaweeds",2014,0,NA
"2314",184,"seaweeds",2014,0,NA
"2315",186,"seaweeds",2014,0,NA
"2316",187,"seaweeds",2014,0,NA
"2317",188,"seaweeds",2014,1,"prod_average"
"2318",189,"seaweeds",2014,1,"prod_average"
"2319",196,"seaweeds",2014,0,NA
"2320",202,"seaweeds",2014,0,NA
"2321",203,"seaweeds",2014,0,NA
"2322",204,"seaweeds",2014,0,NA
"2323",206,"seaweeds",2014,0,NA
"2324",207,"seaweeds",2014,0,NA
"2325",208,"seaweeds",2014,0,NA
"2326",209,"seaweeds",2014,0,NA
"2327",210,"seaweeds",2014,0,NA
"2328",212,"seaweeds",2014,0,NA
"2329",214,"seaweeds",2014,0,NA
"2330",216,"seaweeds",2014,0,NA
"2331",218,"seaweeds",2014,0,NA
"2332",222,"seaweeds",2014,0,NA
"2333",223,"seaweeds",2014,0,NA
"2334",224,"seaweeds",2014,0,NA
"2335",7,"seaweeds",2015,0,NA
"2336",14,"seaweeds",2015,0,NA
"2337",15,"seaweeds",2015,0,NA
"2338",16,"seaweeds",2015,0,NA
"2339",18,"seaweeds",2015,0,NA
"2340",20,"seaweeds",2015,1,"prod_average"
"2341",21,"seaweeds",2015,1,"prod_average"
"2342",24,"seaweeds",2015,1,"prod_average"
"2343",25,"seaweeds",2015,0,NA
"2344",37,"seaweeds",2015,0,NA
"2345",40,"seaweeds",2015,0,NA
"2346",42,"seaweeds",2015,0,NA
"2347",43,"seaweeds",2015,0,NA
"2348",50,"seaweeds",2015,0,NA
"2349",53,"seaweeds",2015,1,"prod_average"
"2350",54,"seaweeds",2015,0,NA
"2351",59,"seaweeds",2015,1,"prod_average"
"2352",61,"seaweeds",2015,0,NA
"2353",62,"seaweeds",2015,0,NA
"2354",66,"seaweeds",2015,1,"prod_average"
"2355",69,"seaweeds",2015,1,"prod_average"
"2356",70,"seaweeds",2015,1,"prod_average"
"2357",71,"seaweeds",2015,0,NA
"2358",72,"seaweeds",2015,1,"prod_average"
"2359",73,"seaweeds",2015,0,NA
"2360",75,"seaweeds",2015,1,"prod_average"
"2361",76,"seaweeds",2015,0,NA
"2362",78,"seaweeds",2015,0,NA
"2363",79,"seaweeds",2015,0,NA
"2364",80,"seaweeds",2015,0,NA
"2365",101,"seaweeds",2015,1,"prod_average"
"2366",102,"seaweeds",2015,0,NA
"2367",112,"seaweeds",2015,0,NA
"2368",115,"seaweeds",2015,0,NA
"2369",122,"seaweeds",2015,1,"prod_average"
"2370",123,"seaweeds",2015,0,NA
"2371",124,"seaweeds",2015,0,NA
"2372",126,"seaweeds",2015,0,NA
"2373",129,"seaweeds",2015,0,NA
"2374",130,"seaweeds",2015,0,NA
"2375",132,"seaweeds",2015,0,NA
"2376",135,"seaweeds",2015,0,NA
"2377",136,"seaweeds",2015,0,NA
"2378",137,"seaweeds",2015,0,NA
"2379",138,"seaweeds",2015,1,"prod_average"
"2380",143,"seaweeds",2015,0,NA
"2381",147,"seaweeds",2015,0,NA
"2382",155,"seaweeds",2015,0,NA
"2383",162,"seaweeds",2015,1,"prod_average"
"2384",163,"seaweeds",2015,0,NA
"2385",164,"seaweeds",2015,0,NA
"2386",166,"seaweeds",2015,0,NA
"2387",171,"seaweeds",2015,0,NA
"2388",172,"seaweeds",2015,1,"prod_average"
"2389",174,"seaweeds",2015,1,"prod_average"
"2390",175,"seaweeds",2015,0,NA
"2391",176,"seaweeds",2015,1,"prod_average"
"2392",177,"seaweeds",2015,1,"prod_average"
"2393",178,"seaweeds",2015,1,"prod_average"
"2394",179,"seaweeds",2015,0,NA
"2395",180,"seaweeds",2015,0,NA
"2396",181,"seaweeds",2015,0,NA
"2397",182,"seaweeds",2015,0,NA
"2398",183,"seaweeds",2015,0,NA
"2399",184,"seaweeds",2015,0,NA
"2400",186,"seaweeds",2015,0,NA
"2401",187,"seaweeds",2015,0,NA
"2402",188,"seaweeds",2015,1,"prod_average"
"2403",189,"seaweeds",2015,1,"prod_average"
"2404",196,"seaweeds",2015,0,NA
"2405",202,"seaweeds",2015,0,NA
"2406",203,"seaweeds",2015,0,NA
"2407",204,"seaweeds",2015,0,NA
"2408",206,"seaweeds",2015,0,NA
"2409",207,"seaweeds",2015,0,NA
"2410",208,"seaweeds",2015,0,NA
"2411",209,"seaweeds",2015,0,NA
"2412",210,"seaweeds",2015,0,NA
"2413",212,"seaweeds",2015,0,NA
"2414",214,"seaweeds",2015,0,NA
"2415",216,"seaweeds",2015,0,NA
"2416",218,"seaweeds",2015,0,NA
"2417",222,"seaweeds",2015,0,NA
"2418",223,"seaweeds",2015,0,NA
"2419",224,"seaweeds",2015,0,NA
"2420",7,"seaweeds",2016,0,NA
"2421",14,"seaweeds",2016,0,NA
"2422",15,"seaweeds",2016,0,NA
"2423",16,"seaweeds",2016,0,NA
"2424",18,"seaweeds",2016,0,NA
"2425",20,"seaweeds",2016,1,"prod_average"
"2426",21,"seaweeds",2016,1,"prod_average"
"2427",24,"seaweeds",2016,1,"prod_average"
"2428",25,"seaweeds",2016,0,NA
"2429",37,"seaweeds",2016,0,NA
"2430",40,"seaweeds",2016,0,NA
"2431",42,"seaweeds",2016,0,NA
"2432",43,"seaweeds",2016,0,NA
"2433",50,"seaweeds",2016,0,NA
"2434",53,"seaweeds",2016,1,"prod_average"
"2435",54,"seaweeds",2016,0,NA
"2436",59,"seaweeds",2016,1,"prod_average"
"2437",61,"seaweeds",2016,0,NA
"2438",62,"seaweeds",2016,0,NA
"2439",66,"seaweeds",2016,1,"prod_average"
"2440",69,"seaweeds",2016,1,"prod_average"
"2441",70,"seaweeds",2016,1,"prod_average"
"2442",71,"seaweeds",2016,0,NA
"2443",72,"seaweeds",2016,1,"prod_average"
"2444",73,"seaweeds",2016,0,NA
"2445",75,"seaweeds",2016,1,"prod_average"
"2446",76,"seaweeds",2016,0,NA
"2447",78,"seaweeds",2016,0,NA
"2448",79,"seaweeds",2016,0,NA
"2449",80,"seaweeds",2016,0,NA
"2450",101,"seaweeds",2016,1,"prod_average"
"2451",102,"seaweeds",2016,0,NA
"2452",112,"seaweeds",2016,0,NA
"2453",115,"seaweeds",2016,0,NA
"2454",122,"seaweeds",2016,1,"prod_average"
"2455",123,"seaweeds",2016,0,NA
"2456",124,"seaweeds",2016,0,NA
"2457",126,"seaweeds",2016,0,NA
"2458",129,"seaweeds",2016,0,NA
"2459",130,"seaweeds",2016,0,NA
"2460",132,"seaweeds",2016,0,NA
"2461",135,"seaweeds",2016,0,NA
"2462",136,"seaweeds",2016,0,NA
"2463",137,"seaweeds",2016,0,NA
"2464",138,"seaweeds",2016,1,"prod_average"
"2465",143,"seaweeds",2016,0,NA
"2466",147,"seaweeds",2016,0,NA
"2467",155,"seaweeds",2016,0,NA
"2468",162,"seaweeds",2016,1,"prod_average"
"2469",163,"seaweeds",2016,0,NA
"2470",164,"seaweeds",2016,0,NA
"2471",166,"seaweeds",2016,0,NA
"2472",171,"seaweeds",2016,0,NA
"2473",172,"seaweeds",2016,1,"prod_average"
"2474",174,"seaweeds",2016,1,"prod_average"
"2475",175,"seaweeds",2016,0,NA
"2476",176,"seaweeds",2016,1,"prod_average"
"2477",177,"seaweeds",2016,1,"prod_average"
"2478",178,"seaweeds",2016,1,"prod_average"
"2479",179,"seaweeds",2016,0,NA
"2480",180,"seaweeds",2016,0,NA
"2481",181,"seaweeds",2016,0,NA
"2482",182,"seaweeds",2016,0,NA
"2483",183,"seaweeds",2016,0,NA
"2484",184,"seaweeds",2016,0,NA
"2485",186,"seaweeds",2016,0,NA
"2486",187,"seaweeds",2016,0,NA
"2487",188,"seaweeds",2016,1,"prod_average"
"2488",189,"seaweeds",2016,1,"prod_average"
"2489",196,"seaweeds",2016,0,NA
"2490",202,"seaweeds",2016,0,NA
"2491",203,"seaweeds",2016,0,NA
"2492",204,"seaweeds",2016,0,NA
"2493",206,"seaweeds",2016,0,NA
"2494",207,"seaweeds",2016,0,NA
"2495",208,"seaweeds",2016,0,NA
"2496",209,"seaweeds",2016,0,NA
"2497",210,"seaweeds",2016,0,NA
"2498",212,"seaweeds",2016,0,NA
"2499",214,"seaweeds",2016,0,NA
"2500",216,"seaweeds",2016,0,NA
"2501",218,"seaweeds",2016,0,NA
"2502",222,"seaweeds",2016,0,NA
"2503",223,"seaweeds",2016,0,NA
"2504",224,"seaweeds",2016,0,NA
"2505",7,"seaweeds",2017,0,NA
"2506",14,"seaweeds",2017,0,NA
"2507",15,"seaweeds",2017,0,NA
"2508",16,"seaweeds",2017,0,NA
"2509",18,"seaweeds",2017,0,NA
"2510",20,"seaweeds",2017,1,"prod_average"
"2511",21,"seaweeds",2017,1,"prod_average"
"2512",24,"seaweeds",2017,1,"prod_average"
"2513",25,"seaweeds",2017,0,NA
"2514",37,"seaweeds",2017,0,NA
"2515",40,"seaweeds",2017,0,NA
"2516",42,"seaweeds",2017,0,NA
"2517",43,"seaweeds",2017,0,NA
"2518",50,"seaweeds",2017,0,NA
"2519",53,"seaweeds",2017,1,"prod_average"
"2520",54,"seaweeds",2017,0,NA
"2521",59,"seaweeds",2017,1,"prod_average"
"2522",61,"seaweeds",2017,0,NA
"2523",62,"seaweeds",2017,0,NA
"2524",66,"seaweeds",2017,1,"prod_average"
"2525",69,"seaweeds",2017,1,"prod_average"
"2526",70,"seaweeds",2017,1,"prod_average"
"2527",71,"seaweeds",2017,0,NA
"2528",72,"seaweeds",2017,1,"prod_average"
"2529",73,"seaweeds",2017,0,NA
"2530",75,"seaweeds",2017,1,"prod_average"
"2531",76,"seaweeds",2017,0,NA
"2532",78,"seaweeds",2017,0,NA
"2533",79,"seaweeds",2017,0,NA
"2534",80,"seaweeds",2017,0,NA
"2535",101,"seaweeds",2017,1,"prod_average"
"2536",102,"seaweeds",2017,0,NA
"2537",112,"seaweeds",2017,0,NA
"2538",115,"seaweeds",2017,0,NA
"2539",122,"seaweeds",2017,1,"prod_average"
"2540",123,"seaweeds",2017,0,NA
"2541",124,"seaweeds",2017,0,NA
"2542",126,"seaweeds",2017,0,NA
"2543",129,"seaweeds",2017,0,NA
"2544",130,"seaweeds",2017,0,NA
"2545",132,"seaweeds",2017,0,NA
"2546",135,"seaweeds",2017,0,NA
"2547",136,"seaweeds",2017,0,NA
"2548",137,"seaweeds",2017,0,NA
"2549",138,"seaweeds",2017,1,"prod_average"
"2550",143,"seaweeds",2017,0,NA
"2551",147,"seaweeds",2017,0,NA
"2552",155,"seaweeds",2017,0,NA
"2553",162,"seaweeds",2017,1,"prod_average"
"2554",163,"seaweeds",2017,0,NA
"2555",164,"seaweeds",2017,0,NA
"2556",166,"seaweeds",2017,0,NA
"2557",171,"seaweeds",2017,0,NA
"2558",172,"seaweeds",2017,1,"prod_average"
"2559",174,"seaweeds",2017,1,"prod_average"
"2560",175,"seaweeds",2017,0,NA
"2561",176,"seaweeds",2017,1,"prod_average"
"2562",177,"seaweeds",2017,1,"prod_average"
"2563",178,"seaweeds",2017,1,"prod_average"
"2564",179,"seaweeds",2017,0,NA
"2565",180,"seaweeds",2017,0,NA
"2566",181,"seaweeds",2017,0,NA
"2567",182,"seaweeds",2017,0,NA
"2568",183,"seaweeds",2017,0,NA
"2569",184,"seaweeds",2017,0,NA
"2570",186,"seaweeds",2017,0,NA
"2571",187,"seaweeds",2017,0,NA
"2572",188,"seaweeds",2017,1,"prod_average"
"2573",189,"seaweeds",2017,1,"prod_average"
"2574",196,"seaweeds",2017,0,NA
"2575",202,"seaweeds",2017,0,NA
"2576",203,"seaweeds",2017,0,NA
"2577",204,"seaweeds",2017,0,NA
"2578",206,"seaweeds",2017,0,NA
"2579",207,"seaweeds",2017,0,NA
"2580",208,"seaweeds",2017,0,NA
"2581",209,"seaweeds",2017,0,NA
"2582",210,"seaweeds",2017,0,NA
"2583",212,"seaweeds",2017,0,NA
"2584",214,"seaweeds",2017,0,NA
"2585",216,"seaweeds",2017,0,NA
"2586",218,"seaweeds",2017,0,NA
"2587",222,"seaweeds",2017,0,NA
"2588",223,"seaweeds",2017,0,NA
"2589",224,"seaweeds",2017,0,NA
"2590",5,"ornamentals",2000,0,NA
"2591",7,"ornamentals",2000,0,NA
"2592",8,"ornamentals",2000,0,NA
"2593",9,"ornamentals",2000,0,NA
"2594",11,"ornamentals",2000,0,NA
"2595",14,"ornamentals",2000,0,NA
"2596",14,"shells",2000,0,NA
"2597",14,"sponges",2000,0,NA
"2598",15,"ornamentals",2000,0,NA
"2599",15,"sponges",2000,0,NA
"2600",16,"ornamentals",2000,0,NA
"2601",16,"shells",2000,0,NA
"2602",16,"sponges",2000,0,NA
"2603",17,"shells",2000,0,NA
"2604",18,"ornamentals",2000,0,NA
"2605",18,"shells",2000,0,NA
"2606",25,"ornamentals",2000,0,NA
"2607",25,"shells",2000,0,NA
"2608",25,"sponges",2000,0,NA
"2609",29,"ornamentals",2000,0,NA
"2610",37,"ornamentals",2000,0,NA
"2611",39,"ornamentals",2000,0,NA
"2612",39,"shells",2000,0,NA
"2613",40,"ornamentals",2000,0,NA
"2614",41,"shells",2000,0,NA
"2615",45,"ornamentals",2000,0,NA
"2616",48,"ornamentals",2000,0,NA
"2617",50,"ornamentals",2000,0,NA
"2618",52,"ornamentals",2000,0,NA
"2619",54,"ornamentals",2000,0,NA
"2620",61,"ornamentals",2000,0,NA
"2621",61,"sponges",2000,0,NA
"2622",62,"sponges",2000,0,NA
"2623",67,"ornamentals",2000,0,NA
"2624",76,"shells",2000,0,NA
"2625",76,"sponges",2000,0,NA
"2626",78,"sponges",2000,0,NA
"2627",79,"ornamentals",2000,0,NA
"2628",80,"ornamentals",2000,0,NA
"2629",80,"shells",2000,0,NA
"2630",80,"sponges",2000,0,NA
"2631",81,"sponges",2000,0,NA
"2632",100,"ornamentals",2000,0,NA
"2633",102,"ornamentals",2000,0,NA
"2634",102,"shells",2000,0,NA
"2635",102,"sponges",2000,0,NA
"2636",103,"ornamentals",2000,0,NA
"2637",104,"ornamentals",2000,0,NA
"2638",106,"ornamentals",2000,0,NA
"2639",106,"shells",2000,0,NA
"2640",106,"sponges",2000,0,NA
"2641",110,"sponges",2000,0,NA
"2642",114,"ornamentals",2000,0,NA
"2643",115,"ornamentals",2000,0,NA
"2644",124,"ornamentals",2000,0,NA
"2645",126,"ornamentals",2000,0,NA
"2646",129,"ornamentals",2000,0,NA
"2647",129,"shells",2000,0,NA
"2648",130,"ornamentals",2000,0,NA
"2649",131,"ornamentals",2000,0,NA
"2650",132,"ornamentals",2000,0,NA
"2651",133,"ornamentals",2000,0,NA
"2652",134,"ornamentals",2000,0,NA
"2653",134,"sponges",2000,0,NA
"2654",135,"ornamentals",2000,0,NA
"2655",135,"shells",2000,0,NA
"2656",136,"ornamentals",2000,0,NA
"2657",136,"sponges",2000,0,NA
"2658",137,"ornamentals",2000,0,NA
"2659",139,"ornamentals",2000,0,NA
"2660",139,"sponges",2000,0,NA
"2661",140,"ornamentals",2000,0,NA
"2662",141,"shells",2000,0,NA
"2663",147,"ornamentals",2000,0,NA
"2664",147,"shells",2000,0,NA
"2665",152,"ornamentals",2000,0,NA
"2666",153,"ornamentals",2000,0,NA
"2667",163,"ornamentals",2000,0,NA
"2668",163,"sponges",2000,0,NA
"2669",164,"ornamentals",2000,0,NA
"2670",166,"ornamentals",2000,0,NA
"2671",166,"sponges",2000,0,NA
"2672",168,"ornamentals",2000,0,NA
"2673",171,"ornamentals",2000,0,NA
"2674",171,"sponges",2000,0,NA
"2675",175,"ornamentals",2000,0,NA
"2676",175,"shells",2000,0,NA
"2677",175,"sponges",2000,0,NA
"2678",179,"ornamentals",2000,0,NA
"2679",179,"shells",2000,0,NA
"2680",179,"sponges",2000,0,NA
"2681",180,"ornamentals",2000,0,NA
"2682",180,"shells",2000,0,NA
"2683",180,"sponges",2000,0,NA
"2684",181,"ornamentals",2000,0,NA
"2685",181,"shells",2000,0,NA
"2686",181,"sponges",2000,0,NA
"2687",182,"ornamentals",2000,0,NA
"2688",182,"shells",2000,0,NA
"2689",182,"sponges",2000,0,NA
"2690",183,"ornamentals",2000,0,NA
"2691",183,"shells",2000,0,NA
"2692",183,"sponges",2000,0,NA
"2693",184,"ornamentals",2000,0,NA
"2694",184,"shells",2000,0,NA
"2695",184,"sponges",2000,0,NA
"2696",187,"sponges",2000,0,NA
"2697",191,"ornamentals",2000,0,NA
"2698",196,"ornamentals",2000,0,NA
"2699",202,"ornamentals",2000,0,NA
"2700",203,"ornamentals",2000,0,NA
"2701",203,"shells",2000,0,NA
"2702",203,"sponges",2000,0,NA
"2703",204,"ornamentals",2000,0,NA
"2704",206,"ornamentals",2000,0,NA
"2705",206,"shells",2000,0,NA
"2706",206,"sponges",2000,0,NA
"2707",207,"ornamentals",2000,0,NA
"2708",208,"ornamentals",2000,0,NA
"2709",208,"shells",2000,0,NA
"2710",208,"sponges",2000,0,NA
"2711",209,"ornamentals",2000,0,NA
"2712",209,"shells",2000,0,NA
"2713",209,"sponges",2000,0,NA
"2714",210,"ornamentals",2000,0,NA
"2715",210,"shells",2000,0,NA
"2716",210,"sponges",2000,0,NA
"2717",212,"ornamentals",2000,0,NA
"2718",214,"ornamentals",2000,0,NA
"2719",214,"sponges",2000,0,NA
"2720",216,"ornamentals",2000,0,NA
"2721",216,"shells",2000,0,NA
"2722",216,"sponges",2000,0,NA
"2723",218,"ornamentals",2000,0,NA
"2724",218,"sponges",2000,0,NA
"2725",220,"ornamentals",2000,0,NA
"2726",222,"ornamentals",2000,0,NA
"2727",222,"shells",2000,0,NA
"2728",222,"sponges",2000,0,NA
"2729",223,"ornamentals",2000,0,NA
"2730",223,"sponges",2000,0,NA
"2731",224,"ornamentals",2000,0,NA
"2732",224,"sponges",2000,0,NA
"2733",245,"ornamentals",2000,0,NA
"2734",247,"ornamentals",2000,0,NA
"2735",248,"ornamentals",2000,0,NA
"2736",249,"ornamentals",2000,0,NA
"2737",5,"ornamentals",2001,0,NA
"2738",7,"ornamentals",2001,0,NA
"2739",8,"ornamentals",2001,0,NA
"2740",9,"ornamentals",2001,0,NA
"2741",11,"ornamentals",2001,0,NA
"2742",14,"ornamentals",2001,0,NA
"2743",14,"shells",2001,0,NA
"2744",14,"sponges",2001,0,NA
"2745",15,"ornamentals",2001,0,NA
"2746",15,"sponges",2001,0,NA
"2747",16,"ornamentals",2001,0,NA
"2748",16,"shells",2001,0,NA
"2749",16,"sponges",2001,0,NA
"2750",17,"ornamentals",2001,0,NA
"2751",17,"shells",2001,0,NA
"2752",18,"ornamentals",2001,0,NA
"2753",18,"shells",2001,0,NA
"2754",25,"ornamentals",2001,0,NA
"2755",25,"shells",2001,0,NA
"2756",25,"sponges",2001,0,NA
"2757",29,"ornamentals",2001,0,NA
"2758",37,"ornamentals",2001,0,NA
"2759",39,"ornamentals",2001,0,NA
"2760",39,"shells",2001,0,NA
"2761",40,"ornamentals",2001,0,NA
"2762",41,"shells",2001,0,NA
"2763",45,"ornamentals",2001,0,NA
"2764",48,"ornamentals",2001,0,NA
"2765",49,"ornamentals",2001,0,NA
"2766",50,"ornamentals",2001,0,NA
"2767",52,"ornamentals",2001,0,NA
"2768",54,"ornamentals",2001,0,NA
"2769",61,"ornamentals",2001,0,NA
"2770",61,"sponges",2001,0,NA
"2771",62,"sponges",2001,0,NA
"2772",67,"ornamentals",2001,0,NA
"2773",67,"sponges",2001,0,NA
"2774",76,"shells",2001,0,NA
"2775",76,"sponges",2001,0,NA
"2776",78,"ornamentals",2001,0,NA
"2777",78,"sponges",2001,0,NA
"2778",79,"ornamentals",2001,0,NA
"2779",80,"ornamentals",2001,0,NA
"2780",80,"shells",2001,0,NA
"2781",80,"sponges",2001,0,NA
"2782",81,"sponges",2001,0,NA
"2783",100,"ornamentals",2001,0,NA
"2784",102,"ornamentals",2001,0,NA
"2785",102,"shells",2001,0,NA
"2786",102,"sponges",2001,0,NA
