"rgn_id","species","species_code","sust_coeff","year","sm_tonnes","sust_tonnes"
14,"Blue swimming crab",131,0.416666667,2003,0.75,0.31250000025
14,"Clams, etc. nei",986,0.811764706,2003,259.75,210.8558823835
14,"Clams, etc. nei",999,0.811764706,2003,55.25,44.8500000065
14,"Cobia",132,0.444010417,2003,0,0
14,"Cobia",1000,0.444010417,2003,3603,1599.769532451
14,"Croakers, drums nei",1001,0.444010417,2003,126.5,56.1673177505
14,"Daggertooth pike conger",1002,0.444010417,2003,0,0
14,"Diphos sanguin",987,0.811764706,2003,0,0
14,"Diphos sanguin",1003,0.811764706,2003,0,0
14,"Flathead grey mullet",133,0.366666667,2003,1466,537.533333822
14,"Flathead grey mullet",1004,0.366666667,2003,0,0
14,"Fourfinger threadfin",134,0.444010417,2003,319.75,141.97233083575
14,"Giant tiger prawn",135,0.1,2003,1501.75,150.175
14,"Greasyback shrimp",136,0.372222222,2003,556.25,207.0486109875
14,"Greater amberjack",1005,0.444010417,2003,0,0
14,"Groupers nei",1006,0.333333333,2003,457.5,152.4999998475
14,"Groupers nei",137,0.333333333,2003,11954.75,3984.91666268175
14,"Indo-Pacific swamp crab",138,0.416666667,2003,236,98.333333412
14,"Japanese carpet shell",1007,0.841666667,2003,177.25,149.18541672575
14,"Japanese carpet shell",988,0.841666667,2003,40.25,33.87708334675
14,"Japanese eel",139,0.444010417,2003,256.25,113.77766935625
14,"Japanese hard clam",1008,0.811764706,2003,1732.5,1406.382353145
14,"Japanese hard clam",989,0.811764706,2003,26254.75,21312.6794148535
14,"Japanese seabream",140,0.444010417,2003,0,0
14,"Japanese seabream",1009,0.444010417,2003,0,0
14,"Japanese spiny lobster",1010,0.416666667,2003,0,0
14,"Japanese spiny lobster",990,0.416666667,2003,0,0
14,"Kuruma prawn",1011,0.366666667,2003,0,0
14,"Kuruma prawn",141,0.366666667,2003,197,72.233333399
14,"Marine crabs nei",142,0.416666667,2003,74,30.833333358
14,"Marine crabs nei",1012,0.416666667,2003,0,0
14,"Marine fishes nei",143,0.477777778,2003,2029.75,969.7694448955
14,"Marine fishes nei",1013,0.477777778,2003,576.75,275.5583334615
14,"Marine molluscs nei",991,0.533333333,2003,17.75,9.46666666075
14,"Marine molluscs nei",1014,0.533333333,2003,50.75,27.06666664975
14,"Mi-iuy (brown) croaker",1015,0.444010417,2003,0,0
14,"Milkfish",144,0.5,2003,27458.5,13729.25
14,"Milkfish",1016,0.5,2003,0,0
14,"Natantian decapods nei",145,0.533333333,2003,305.25,162.79999989825
14,"Pacific cupped oyster",992,0.533333333,2003,0,0
14,"Pacific cupped oyster",1017,0.533333333,2003,23110.5,12325.5999922965
14,"Porgies, seabreams nei",146,0.444010417,2003,3470,1540.71614699
14,"Porgies, seabreams nei",1018,0.444010417,2003,613,272.178385621
14,"Redtail prawn",147,0.366666667,2003,59.25,21.72500001975
14,"Snappers, jobfishes nei",148,0.444010417,2003,137.75,61.16243494175
14,"Snappers, jobfishes nei",1019,0.444010417,2003,141.25,62.71647140125
14,"Trumpet emperor",1020,0.444010417,2003,36.5,16.2063802205
14,"Two-spot red snapper",993,0.444010417,2003,1,0.444010417
14,"Whiteleg shrimp",149,0.366666667,2003,6663.75,2443.37500222125
14,"Yellowback seabream",1021,0.444010417,2003,0,0
14,"Abalones nei",994,0.433333333,2004,56,24.266666648
14,"Abalones nei",128,0.433333333,2004,822.5,356.4166663925
14,"Amberjacks nei",995,0.444010417,2004,143.5,63.7154948395
14,"Amberjacks nei",985,0.444010417,2004,774.75,343.99707057075
14,"Barramundi(=Giant seaperch)",996,0.444010417,2004,0,0
14,"Barramundi(=Giant seaperch)",129,0.444010417,2004,2296.75,1019.78092524475
14,"Blackhead seabream",997,0.444010417,2004,0,0
14,"Blackhead seabream",130,0.444010417,2004,574,254.861979358
14,"Blood cockle",998,0.666666667,2004,0,0
14,"Blue swimming crab",131,0.416666667,2004,0.75,0.31250000025
14,"Clams, etc. nei",986,0.811764706,2004,234.75,190.5617647335
14,"Clams, etc. nei",999,0.811764706,2004,48.5,39.370588241
14,"Cobia",132,0.444010417,2004,0,0
14,"Cobia",1000,0.444010417,2004,3732.75,1657.37988405675
14,"Croakers, drums nei",1001,0.444010417,2004,64.75,28.74967450075
14,"Daggertooth pike conger",1002,0.444010417,2004,0,0
14,"Diphos sanguin",987,0.811764706,2004,0,0
14,"Diphos sanguin",1003,0.811764706,2004,0,0
14,"Flathead grey mullet",133,0.366666667,2004,1421,521.033333807
14,"Flathead grey mullet",1004,0.366666667,2004,0,0
14,"Fourfinger threadfin",134,0.444010417,2004,344.25,152.85058605225
14,"Giant tiger prawn",135,0.1,2004,1260.75,126.075
14,"Greasyback shrimp",136,0.372222222,2004,783.25,291.5430553815
14,"Greater amberjack",1005,0.444010417,2004,16.5,7.3261718805
14,"Groupers nei",1006,0.333333333,2004,334.25,111.41666655525
14,"Groupers nei",137,0.333333333,2004,11419.5,3806.4999961935
14,"Indo-Pacific swamp crab",138,0.416666667,2004,238,99.166666746
14,"Japanese carpet shell",1007,0.841666667,2004,161,135.508333387
14,"Japanese carpet shell",988,0.841666667,2004,39,32.825000013
14,"Japanese eel",139,0.444010417,2004,285.75,126.87597665775
14,"Japanese hard clam",1008,0.811764706,2004,1480.5,1201.817647233
14,"Japanese hard clam",989,0.811764706,2004,30875.75,25063.8441212795
14,"Japanese seabream",140,0.444010417,2004,0,0
14,"Japanese seabream",1009,0.444010417,2004,0,0
14,"Japanese spiny lobster",1010,0.416666667,2004,0,0
14,"Japanese spiny lobster",990,0.416666667,2004,0,0
14,"Kuruma prawn",1011,0.366666667,2004,0,0
14,"Kuruma prawn",141,0.366666667,2004,198.75,72.87500006625
14,"Marine crabs nei",142,0.416666667,2004,63.75,26.56250002125
14,"Marine crabs nei",1012,0.416666667,2004,0,0
14,"Marine fishes nei",143,0.477777778,2004,2136.75,1020.8916671415
14,"Marine fishes nei",1013,0.477777778,2004,408.5,195.172222313
14,"Marine molluscs nei",991,0.533333333,2004,17.5,9.3333333275
14,"Marine molluscs nei",1014,0.533333333,2004,49,26.133333317
14,"Mi-iuy (brown) croaker",1015,0.444010417,2004,0,0
14,"Milkfish",144,0.5,2004,27696.25,13848.125
14,"Milkfish",1016,0.5,2004,0,0
14,"Natantian decapods nei",145,0.533333333,2004,308,164.266666564
14,"Pacific cupped oyster",992,0.533333333,2004,0,0
14,"Pacific cupped oyster",1017,0.533333333,2004,25297.25,13491.8666582342
14,"Porgies, seabreams nei",146,0.444010417,2004,3147.5,1397.5227875075
14,"Porgies, seabreams nei",1018,0.444010417,2004,526,233.549479342
14,"Redtail prawn",147,0.366666667,2004,45.25,16.59166668175
14,"Snappers, jobfishes nei",148,0.444010417,2004,108,47.953125036
14,"Snappers, jobfishes nei",1019,0.444010417,2004,63.5,28.1946614795
14,"Trumpet emperor",1020,0.444010417,2004,36.5,16.2063802205
14,"Two-spot red snapper",993,0.444010417,2004,1,0.444010417
14,"Whiteleg shrimp",149,0.366666667,2004,6588.5,2415.7833355295
14,"Yellowback seabream",1021,0.444010417,2004,0,0
14,"Abalones nei",994,0.433333333,2005,30.5,13.2166666565
14,"Abalones nei",128,0.433333333,2005,658.75,285.45833311375
14,"Amberjacks nei",995,0.444010417,2005,75,33.300781275
14,"Amberjacks nei",985,0.444010417,2005,880.25,390.84016956425
14,"Barramundi(=Giant seaperch)",996,0.444010417,2005,0,0
14,"Barramundi(=Giant seaperch)",129,0.444010417,2005,2466,1094.929688322
14,"Blackhead seabream",997,0.444010417,2005,0,0
14,"Blackhead seabream",130,0.444010417,2005,531,235.769531427
14,"Blood cockle",998,0.666666667,2005,0,0
14,"Blue swimming crab",131,0.416666667,2005,0.75,0.31250000025
14,"Clams, etc. nei",986,0.811764706,2005,186,150.988235316
14,"Clams, etc. nei",999,0.811764706,2005,39.25,31.8617647105
14,"Cobia",132,0.444010417,2005,10,4.44010417
14,"Cobia",1000,0.444010417,2005,3675.75,1632.07129028775
14,"Croakers, drums nei",1001,0.444010417,2005,13.5,5.9941406295
14,"Daggertooth pike conger",1002,0.444010417,2005,0,0
14,"Diphos sanguin",987,0.811764706,2005,0,0
14,"Diphos sanguin",1003,0.811764706,2005,0,0
14,"Flathead grey mullet",133,0.366666667,2005,1614.25,591.89166720475
14,"Flathead grey mullet",1004,0.366666667,2005,0,0
14,"Fourfinger threadfin",134,0.444010417,2005,465.5,206.6868491135
14,"Giant tiger prawn",135,0.1,2005,1064.25,106.425
14,"Greasyback shrimp",136,0.372222222,2005,916.25,341.0486109075
14,"Greater amberjack",1005,0.444010417,2005,33.25,14.76334636525
14,"Groupers nei",1006,0.333333333,2005,217.5,72.4999999275
14,"Groupers nei",137,0.333333333,2005,12989.5,4329.8333290035
14,"Indo-Pacific swamp crab",138,0.416666667,2005,236.75,98.64583341225
14,"Japanese carpet shell",1007,0.841666667,2005,141,118.675000047
14,"Japanese carpet shell",988,0.841666667,2005,36.75,30.93125001225
14,"Japanese eel",139,0.444010417,2005,326.5,144.9694011505
14,"Japanese hard clam",1008,0.811764706,2005,1362.5,1106.029411925
14,"Japanese hard clam",989,0.811764706,2005,32028.25,25999.4029449445
14,"Japanese seabream",140,0.444010417,2005,0,0
14,"Japanese seabream",1009,0.444010417,2005,0,0
14,"Japanese spiny lobster",1010,0.416666667,2005,0,0
14,"Japanese spiny lobster",990,0.416666667,2005,0,0
14,"Kuruma prawn",1011,0.366666667,2005,0,0
14,"Kuruma prawn",141,0.366666667,2005,167.25,61.32500005575
14,"Marine crabs nei",142,0.416666667,2005,56.25,23.43750001875
14,"Marine crabs nei",1012,0.416666667,2005,0,0
14,"Marine fishes nei",143,0.477777778,2005,1996.25,953.7638893325
14,"Marine fishes nei",1013,0.477777778,2005,388.5,185.616666753
14,"Marine molluscs nei",991,0.533333333,2005,13.5,7.1999999955
14,"Marine molluscs nei",1014,0.533333333,2005,46.25,24.66666665125
14,"Mi-iuy (brown) croaker",1015,0.444010417,2005,0,0
14,"Milkfish",144,0.5,2005,26332.25,13166.125
14,"Milkfish",1016,0.5,2005,0,0
14,"Natantian decapods nei",145,0.533333333,2005,267.25,142.53333324425
14,"Pacific cupped oyster",992,0.533333333,2005,0,0
14,"Pacific cupped oyster",1017,0.533333333,2005,26481.5,14123.4666578395
14,"Porgies, seabreams nei",146,0.444010417,2005,2370,1052.30468829
14,"Porgies, seabreams nei",1018,0.444010417,2005,360.75,160.17675793275
14,"Redtail prawn",147,0.366666667,2005,38.25,14.02500001275
14,"Snappers, jobfishes nei",148,0.444010417,2005,31,13.764322927
14,"Snappers, jobfishes nei",1019,0.444010417,2005,0,0
14,"Trumpet emperor",1020,0.444010417,2005,82,36.408854194
14,"Two-spot red snapper",993,0.444010417,2005,1,0.444010417
14,"Whiteleg shrimp",149,0.366666667,2005,6108.75,2239.87500203625
14,"Yellowback seabream",1021,0.444010417,2005,0,0
14,"Abalones nei",994,0.433333333,2006,15.25,6.60833332825
14,"Abalones nei",128,0.433333333,2006,436,188.933333188
14,"Amberjacks nei",995,0.444010417,2006,40.25,17.87141928425
14,"Amberjacks nei",985,0.444010417,2006,1020,452.89062534
14,"Barramundi(=Giant seaperch)",996,0.444010417,2006,0,0
14,"Barramundi(=Giant seaperch)",129,0.444010417,2006,2763.25,1226.91178477525
14,"Blackhead seabream",997,0.444010417,2006,0,0
14,"Blackhead seabream",130,0.444010417,2006,477,211.792968909
14,"Blood cockle",998,0.666666667,2006,0,0
14,"Blue swimming crab",131,0.416666667,2006,0.75,0.31250000025
14,"Clams, etc. nei",986,0.811764706,2006,129.75,105.3264706035
14,"Clams, etc. nei",999,0.811764706,2006,34,27.600000004
14,"Cobia",132,0.444010417,2006,10,4.44010417
14,"Cobia",1000,0.444010417,2006,2932.5,1302.0605478525
14,"Croakers, drums nei",1001,0.444010417,2006,13.5,5.9941406295
14,"Daggertooth pike conger",1002,0.444010417,2006,0,0
14,"Diphos sanguin",987,0.811764706,2006,0,0
14,"Diphos sanguin",1003,0.811764706,2006,0,0
14,"Flathead grey mullet",133,0.366666667,2006,1555.25,570.25833385175
14,"Flathead grey mullet",1004,0.366666667,2006,0,0
14,"Fourfinger threadfin",134,0.444010417,2006,718.75,319.13248721875
14,"Giant tiger prawn",135,0.1,2006,857.25,85.725
14,"Greasyback shrimp",136,0.372222222,2006,1026.5,382.086110883
14,"Greater amberjack",1005,0.444010417,2006,33.75,14.98535157375
14,"Groupers nei",1006,0.333333333,2006,171.25,57.08333327625
14,"Groupers nei",137,0.333333333,2006,14168.25,4722.74999527725
14,"Indo-Pacific swamp crab",138,0.416666667,2006,223.25,93.02083340775
14,"Japanese carpet shell",1007,0.841666667,2006,125.75,105.83958337525
14,"Japanese carpet shell",988,0.841666667,2006,34,28.616666678
14,"Japanese eel",139,0.444010417,2006,283.75,125.98795582375
14,"Japanese hard clam",1008,0.811764706,2006,1377.5,1118.205882515
14,"Japanese hard clam",989,0.811764706,2006,38505,31257.00000453
14,"Japanese seabream",140,0.444010417,2006,0,0
14,"Japanese seabream",1009,0.444010417,2006,0,0
14,"Japanese spiny lobster",1010,0.416666667,2006,0,0
14,"Japanese spiny lobster",990,0.416666667,2006,0,0
14,"Kuruma prawn",1011,0.366666667,2006,0,0
14,"Kuruma prawn",141,0.366666667,2006,133.75,49.04166671125
14,"Marine crabs nei",142,0.416666667,2006,51,21.250000017
14,"Marine crabs nei",1012,0.416666667,2006,0,0
14,"Marine fishes nei",143,0.477777778,2006,1821,870.033333738
14,"Marine fishes nei",1013,0.477777778,2006,286.5,136.883333397
14,"Marine molluscs nei",991,0.533333333,2006,3.75,1.99999999875
14,"Marine molluscs nei",1014,0.533333333,2006,41.75,22.26666665275
14,"Mi-iuy (brown) croaker",1015,0.444010417,2006,0,0
14,"Milkfish",144,0.5,2006,27055,13527.5
14,"Milkfish",1016,0.5,2006,0,0
14,"Natantian decapods nei",145,0.533333333,2006,252.5,134.6666665825
14,"Pacific cupped oyster",992,0.533333333,2006,0,0
14,"Pacific cupped oyster",1017,0.533333333,2006,29922.5,15958.6666566925
14,"Porgies, seabreams nei",146,0.444010417,2006,1887.75,838.18066469175
14,"Porgies, seabreams nei",1018,0.444010417,2006,281.75,125.09993498975
14,"Redtail prawn",147,0.366666667,2006,21.75,7.97500000725
14,"Snappers, jobfishes nei",148,0.444010417,2006,9,3.996093753
14,"Snappers, jobfishes nei",1019,0.444010417,2006,18.75,8.32519531875
14,"Trumpet emperor",1020,0.444010417,2006,119.5,53.0592448315
14,"Two-spot red snapper",993,0.444010417,2006,1,0.444010417
14,"Whiteleg shrimp",149,0.366666667,2006,6018.75,2206.87500200625
14,"Yellowback seabream",1021,0.444010417,2006,0,0
14,"Abalones nei",994,0.433333333,2007,15,6.499999995
14,"Abalones nei",128,0.433333333,2007,371,160.766666543
14,"Amberjacks nei",995,0.444010417,2007,123.25,54.72428389525
14,"Amberjacks nei",985,0.444010417,2007,950.75,422.14290396275
14,"Barramundi(=Giant seaperch)",996,0.444010417,2007,0,0
14,"Barramundi(=Giant seaperch)",129,0.444010417,2007,2519.75,1118.79524823575
14,"Blackhead seabream",997,0.444010417,2007,0,0
14,"Blackhead seabream",130,0.444010417,2007,450,199.80468765
14,"Blood cockle",998,0.666666667,2007,0,0
14,"Blue swimming crab",131,0.416666667,2007,0,0
14,"Clams, etc. nei",986,0.811764706,2007,78.5,63.723529421
14,"Clams, etc. nei",999,0.811764706,2007,24.25,19.6852941205
14,"Cobia",132,0.444010417,2007,10,4.44010417
14,"Cobia",1000,0.444010417,2007,2558,1135.778646686
14,"Croakers, drums nei",1001,0.444010417,2007,11.25,4.99511719125
14,"Daggertooth pike conger",1002,0.444010417,2007,0,0
14,"Diphos sanguin",987,0.811764706,2007,8,6.494117648
14,"Diphos sanguin",1003,0.811764706,2007,7.5,6.088235295
14,"Flathead grey mullet",133,0.366666667,2007,1752,642.400000584
14,"Flathead grey mullet",1004,0.366666667,2007,0,0
14,"Fourfinger threadfin",134,0.444010417,2007,919.5,408.2675784315
14,"Giant tiger prawn",135,0.1,2007,763,76.3
14,"Greasyback shrimp",136,0.372222222,2007,729.75,271.6291665045
14,"Greater amberjack",1005,0.444010417,2007,34.5,15.3183593865
14,"Groupers nei",1006,0.333333333,2007,218.5,72.8333332605
14,"Groupers nei",137,0.333333333,2007,13960.5,4653.4999953465
14,"Indo-Pacific swamp crab",138,0.416666667,2007,205.75,85.72916673525
14,"Japanese carpet shell",1007,0.841666667,2007,115.75,97.42291670525
14,"Japanese carpet shell",988,0.841666667,2007,32.75,27.56458334425
14,"Japanese eel",139,0.444010417,2007,168,74.593750056
14,"Japanese hard clam",1008,0.811764706,2007,1343.25,1090.4029413345
14,"Japanese hard clam",989,0.811764706,2007,45627.75,37038.9970641915
14,"Japanese seabream",140,0.444010417,2007,0,0
14,"Japanese seabream",1009,0.444010417,2007,0,0
14,"Japanese spiny lobster",1010,0.416666667,2007,0,0
14,"Japanese spiny lobster",990,0.416666667,2007,0,0
14,"Kuruma prawn",1011,0.366666667,2007,0,0
14,"Kuruma prawn",141,0.366666667,2007,154,56.466666718
14,"Marine crabs nei",142,0.416666667,2007,64.25,26.77083335475
14,"Marine crabs nei",1012,0.416666667,2007,0,0
14,"Marine fishes nei",143,0.477777778,2007,1580.25,755.0083336845
14,"Marine fishes nei",1013,0.477777778,2007,270.5,129.238888949
14,"Marine molluscs nei",991,0.533333333,2007,0.75,0.39999999975
14,"Marine molluscs nei",1014,0.533333333,2007,43.75,23.33333331875
14,"Mi-iuy (brown) croaker",1015,0.444010417,2007,22.25,9.87923177825
14,"Milkfish",144,0.5,2007,27816.75,13908.375
14,"Milkfish",1016,0.5,2007,0,0
14,"Natantian decapods nei",145,0.533333333,2007,134.25,71.59999995525
14,"Pacific cupped oyster",992,0.533333333,2007,0,0
14,"Pacific cupped oyster",1017,0.533333333,2007,28285.5,15085.5999905715
14,"Porgies, seabreams nei",146,0.444010417,2007,1812,804.546875604
14,"Porgies, seabreams nei",1018,0.444010417,2007,224.75,99.79134122075
14,"Redtail prawn",147,0.366666667,2007,4.75,1.74166666825
14,"Snappers, jobfishes nei",148,0.444010417,2007,4,1.776041668
14,"Snappers, jobfishes nei",1019,0.444010417,2007,28.5,12.6542968845
14,"Trumpet emperor",1020,0.444010417,2007,106.5,47.2871094105
14,"Two-spot red snapper",993,0.444010417,2007,0,0
14,"Whiteleg shrimp",149,0.366666667,2007,5323.5,1951.9500017745
14,"Yellowback seabream",1021,0.444010417,2007,0,0
14,"Abalones nei",994,0.433333333,2008,12,5.199999996
14,"Abalones nei",128,0.433333333,2008,254,110.066666582
14,"Amberjacks nei",995,0.444010417,2008,115,51.061197955
14,"Amberjacks nei",985,0.444010417,2008,799.75,355.09733099575
14,"Barramundi(=Giant seaperch)",996,0.444010417,2008,0,0
14,"Barramundi(=Giant seaperch)",129,0.444010417,2008,4170,1851.52343889
14,"Blackhead seabream",997,0.444010417,2008,0,0
14,"Blackhead seabream",130,0.444010417,2008,412,182.932291804
14,"Blood cockle",998,0.666666667,2008,0,0
14,"Blue swimming crab",131,0.416666667,2008,0,0
14,"Clams, etc. nei",986,0.811764706,2008,41.75,33.8911764755
14,"Clams, etc. nei",999,0.811764706,2008,15.75,12.7852941195
14,"Cobia",132,0.444010417,2008,10,4.44010417
14,"Cobia",1000,0.444010417,2008,2367.5,1051.1946622475
14,"Croakers, drums nei",1001,0.444010417,2008,5.75,2.55305989775
14,"Daggertooth pike conger",1002,0.444010417,2008,0,0
14,"Diphos sanguin",987,0.811764706,2008,16.75,13.5970588255
14,"Diphos sanguin",1003,0.811764706,2008,21,17.047058826
14,"Flathead grey mullet",133,0.366666667,2008,1880.25,689.42500062675
14,"Flathead grey mullet",1004,0.366666667,2008,0,0
14,"Fourfinger threadfin",134,0.444010417,2008,1014.25,450.33756544225
14,"Giant tiger prawn",135,0.1,2008,700.25,70.025
14,"Greasyback shrimp",136,0.372222222,2008,510.75,190.1124998865
14,"Greater amberjack",1005,0.444010417,2008,18,7.992187506
14,"Groupers nei",1006,0.333333333,2008,184.75,61.58333327175
14,"Groupers nei",137,0.333333333,2008,14457.75,4819.24999518075
14,"Indo-Pacific swamp crab",138,0.416666667,2008,200.25,83.43750006675
14,"Japanese carpet shell",1007,0.841666667,2008,112.25,94.47708337075
14,"Japanese carpet shell",988,0.841666667,2008,31.5,26.5125000105
14,"Japanese eel",139,0.444010417,2008,131.5,58.3873698355
14,"Japanese hard clam",1008,0.811764706,2008,1510.75,1226.3735295895
14,"Japanese hard clam",989,0.811764706,2008,48494.75,39366.3264762935
14,"Japanese seabream",140,0.444010417,2008,0,0
14,"Japanese seabream",1009,0.444010417,2008,0,0
14,"Japanese spiny lobster",1010,0.416666667,2008,0,0
14,"Japanese spiny lobster",990,0.416666667,2008,0,0
14,"Kuruma prawn",1011,0.366666667,2008,0,0
14,"Kuruma prawn",141,0.366666667,2008,147,53.900000049
14,"Marine crabs nei",142,0.416666667,2008,72.75,30.31250002425
14,"Marine crabs nei",1012,0.416666667,2008,0,0
14,"Marine fishes nei",143,0.477777778,2008,1361.5,650.494444747
14,"Marine fishes nei",1013,0.477777778,2008,327.5,156.472222295
14,"Marine molluscs nei",991,0.533333333,2008,1.25,0.66666666625
14,"Marine molluscs nei",1014,0.533333333,2008,51.5,27.4666666495
14,"Mi-iuy (brown) croaker",1015,0.444010417,2008,37.25,16.53938803325
14,"Milkfish",144,0.5,2008,25568,12784
14,"Milkfish",1016,0.5,2008,0,0
14,"Natantian decapods nei",145,0.533333333,2008,104.75,55.86666663175
14,"Pacific cupped oyster",992,0.533333333,2008,0,0
14,"Pacific cupped oyster",1017,0.533333333,2008,30162.75,16086.7999899457
14,"Porgies, seabreams nei",146,0.444010417,2008,1506,668.679688002
